time step, number of clusters, number of active clusters, number of cells, number of particles, number of tokens, total internal energy, total kinetic energy
34857, 6781, 2528, 28416, 14747, 2528, 4.01127e+06, nan
34892, 6742, 2500, 28259, 15093, 2500, 4.01127e+06, nan
34928, 6731, 2487, 28276, 14876, 2487, 4.01127e+06, nan
34965, 6741, 2503, 28351, 14391, 2503, 4.01122e+06, nan
35000, 6684, 2495, 28221, 14964, 2495, 4.01117e+06, nan
35012, 6705, 2500, 28212, 14975, 2500, 4.01112e+06, nan
35041, 6744, 2505, 28279, 14619, 2505, 4.01112e+06, nan
35078, 6726, 2479, 28204, 14991, 2479, 4.01112e+06, nan
35114, 6720, 2489, 28196, 15022, 2489, 4.01112e+06, nan
35150, 6729, 2492, 28220, 14906, 2492, 4.01112e+06, nan
35186, 6725, 2496, 28158, 14857, 2496, 4.01112e+06, nan
35222, 6693, 2505, 28152, 14762, 2505, 4.01112e+06, nan
35257, 6691, 2512, 28221, 14417, 2512, 4.01112e+06, nan
35293, 6696, 2510, 28200, 14407, 2510, 4.01112e+06, nan
35329, 6721, 2528, 28264, 14376, 2528, 4.01112e+06, nan
35365, 6723, 2514, 28285, 14401, 2514, 4.01112e+06, nan
35401, 6709, 2516, 28272, 14490, 2516, 4.01112e+06, nan
35436, 6721, 2538, 28248, 14460, 2538, 4.01112e+06, nan
35472, 6751, 2555, 28298, 14312, 2555, 4.01112e+06, nan
35508, 6703, 2548, 28215, 14515, 2548, 4.01108e+06, nan
35543, 6696, 2541, 28117, 14872, 2541, 4.01103e+06, nan
35578, 6687, 2528, 28163, 14570, 2528, 4.01103e+06, nan
35615, 6691, 2532, 28062, 14895, 2532, 4.01099e+06, nan
35650, 6735, 2539, 28156, 14527, 2539, 4.01099e+06, nan
35685, 6737, 2534, 28184, 14532, 2534, 4.01099e+06, nan
35722, 6749, 2526, 28190, 14618, 2526, 4.01099e+06, nan
35757, 6732, 2518, 28143, 14405, 2518, 4.01099e+06, nan
35793, 6704, 2533, 28170, 14307, 2533, 4.01099e+06, nan
35828, 6660, 2532, 28108, 14798, 2532, 4.01099e+06, nan
35865, 6658, 2556, 28187, 14500, 2556, 4.01099e+06, nan
35900, 6645, 2546, 28100, 15118, 2546, 4.01099e+06, nan
35935, 6698, 2556, 28239, 14774, 2556, 4.01095e+06, nan
35972, 6684, 2565, 28185, 15145, 2565, 4.01095e+06, nan
36001, 6749, 2566, 28291, 14605, 2566, 4.01095e+06, nan
36007, 6744, 2569, 28295, 14589, 2569, 4.01095e+06, nan
36042, 6756, 2584, 28301, 14618, 2584, 4.0109e+06, nan
36077, 6767, 2565, 28151, 15188, 2565, 4.01085e+06, nan
36113, 6773, 2553, 28163, 15074, 2553, 4.01085e+06, nan
36148, 6769, 2542, 28280, 14708, 2542, 4.01085e+06, nan
36184, 6774, 2531, 28253, 14707, 2531, 4.01085e+06, nan
36219, 6733, 2535, 28220, 14602, 2535, 4.01085e+06, nan
36256, 6753, 2525, 28235, 14567, 2525, 4.01085e+06, nan
36291, 6771, 2530, 28232, 14434, 2530, 4.01085e+06, nan
36327, 6744, 2534, 28151, 14591, 2534, 4.01085e+06, nan
36363, 6740, 2532, 28130, 14535, 2532, 4.01085e+06, nan
36399, 6756, 2540, 28140, 14502, 2540, 4.01085e+06, nan
36434, 6720, 2544, 28069, 14909, 2544, 4.01085e+06, nan
36469, 6719, 2562, 28175, 14763, 2562, 4.01085e+06, nan
36506, 6676, 2544, 28128, 15084, 2544, 4.01085e+06, nan
36541, 6724, 2571, 28211, 14811, 2571, 4.01085e+06, nan
36576, 6737, 2584, 28232, 14675, 2584, 4.01085e+06, nan
36611, 6702, 2553, 28132, 15169, 2553, 4.0108e+06, nan
36648, 6754, 2590, 28208, 14639, 2590, 4.0108e+06, nan
36682, 6770, 2570, 28242, 14806, 2570, 4.0108e+06, nan
36718, 6736, 2546, 28214, 14728, 2546, 4.0108e+06, nan
36753, 6755, 2550, 28212, 14648, 2550, 4.0108e+06, nan
36789, 6778, 2544, 28208, 14482, 2544, 4.0108e+06, nan
36825, 6758, 2538, 28203, 14546, 2538, 4.0108e+06, nan
36860, 6742, 2521, 28169, 14934, 2521, 4.0108e+06, nan
36896, 6733, 2521, 28178, 14896, 2521, 4.0108e+06, nan
36933, 6717, 2523, 28218, 14335, 2523, 4.0108e+06, nan
36968, 6722, 2515, 28137, 14819, 2515, 4.0108e+06, nan
37001, 6734, 2517, 28159, 14806, 2517, 4.01076e+06, nan
37003, 6760, 2530, 28252, 14460, 2530, 4.01076e+06, nan
37039, 6811, 2512, 28268, 14652, 2512, 4.01076e+06, nan
37074, 6808, 2533, 28315, 14499, 2533, 4.01071e+06, nan
37109, 6773, 2511, 28241, 14888, 2511, 4.01071e+06, nan
37144, 6777, 2537, 28280, 14462, 2537, 4.01071e+06, nan
37180, 6770, 2548, 28290, 14541, 2548, 4.01071e+06, nan
37215, 6786, 2552, 28327, 14547, 2552, 4.01071e+06, nan
37250, 6749, 2524, 28244, 15085, 2524, 4.01071e+06, nan
37286, 6771, 2533, 28276, 15014, 2533, 4.01071e+06, nan
37321, 6750, 2522, 28295, 14668, 2522, 4.01067e+06, nan
37356, 6737, 2533, 28332, 14472, 2533, 4.01067e+06, nan
37392, 6760, 2532, 28385, 14524, 2532, 4.01062e+06, nan
37428, 6752, 2519, 28407, 14395, 2519, 4.01062e+06, nan
37463, 6766, 2512, 28305, 14813, 2512, 4.01057e+06, nan
37499, 6721, 2509, 28242, 14862, 2509, 4.01057e+06, nan
37534, 6743, 2521, 28388, 14551, 2521, 4.01052e+06, nan
37570, 6763, 2526, 28399, 14548, 2526, 4.01052e+06, nan
37606, 6825, 2520, 28401, 14389, 2520, 4.01052e+06, nan
37641, 6797, 2519, 28383, 14442, 2519, 4.01052e+06, nan
37676, 6786, 2507, 28321, 14825, 2507, 4.01052e+06, nan
37712, 6799, 2505, 28311, 14872, 2505, 4.01052e+06, nan
37747, 6838, 2522, 28389, 14540, 2522, 4.01052e+06, nan
37782, 6794, 2540, 28347, 14439, 2540, 4.01052e+06, nan
37818, 6787, 2532, 28304, 14517, 2532, 4.01052e+06, nan
37853, 6748, 2511, 28166, 14915, 2511, 4.01052e+06, nan
37889, 6747, 2494, 28139, 14931, 2494, 4.01052e+06, nan
37925, 6715, 2506, 28105, 14844, 2506, 4.01052e+06, nan
37961, 6779, 2518, 28163, 14901, 2518, 4.01052e+06, nan
37996, 6763, 2520, 28218, 14492, 2520, 4.01052e+06, nan
38001, 6764, 2523, 28230, 14430, 2523, 4.01052e+06, nan
38031, 6779, 2535, 28246, 14449, 2535, 4.01052e+06, nan
38066, 6791, 2516, 28158, 15051, 2516, 4.01052e+06, nan
38102, 6796, 2509, 28177, 15059, 2509, 4.01052e+06, nan
38137, 6829, 2505, 28187, 14581, 2505, 4.01052e+06, nan
38173, 6809, 2495, 28223, 14483, 2495, 4.01052e+06, nan
38209, 6770, 2505, 28267, 14320, 2505, 4.01052e+06, nan
38244, 6809, 2525, 28274, 14475, 2525, 4.01052e+06, nan
38279, 6801, 2509, 28150, 14920, 2509, 4.01052e+06, nan
38314, 6835, 2521, 28263, 14597, 2521, 4.01052e+06, nan
38350, 6793, 2522, 28218, 14530, 2522, 4.01052e+06, nan
38385, 6828, 2541, 28304, 14362, 2541, 4.01052e+06, nan
38420, 6849, 2523, 28217, 14946, 2523, 4.01052e+06, nan
38456, 6850, 2531, 28224, 14833, 2531, 4.01052e+06, nan
38491, 6863, 2543, 28329, 14550, 2543, 4.01052e+06, nan
38526, 6871, 2561, 28344, 14556, 2561, 4.01052e+06, nan
38560, 6869, 2532, 28292, 14689, 2532, 4.01052e+06, nan
38596, 6832, 2513, 28244, 14661, 2513, 4.01052e+06, nan
38632, 6848, 2514, 28250, 14659, 2514, 4.01052e+06, nan
38667, 6865, 2540, 28257, 14492, 2540, 4.01052e+06, nan
38702, 6847, 2520, 28196, 14706, 2520, 4.01052e+06, nan
38738, 6816, 2509, 28197, 14760, 2509, 4.01052e+06, nan
38774, 6860, 2496, 28201, 14678, 2496, 4.01052e+06, nan
38808, 6900, 2499, 28272, 14104, 2499, 4.01052e+06, nan
38844, 6846, 2482, 28203, 14045, 2482, 4.01052e+06, nan
38880, 6843, 2499, 28166, 14283, 2499, 4.01052e+06, nan
38915, 6868, 2502, 28095, 14676, 2502, 4.01052e+06, nan
38950, 6865, 2505, 28157, 14394, 2505, 4.01052e+06, nan
38986, 6836, 2511, 28137, 14371, 2511, 4.01052e+06, nan
39001, 6865, 2518, 28156, 14476, 2518, 4.01052e+06, nan
39021, 6871, 2513, 28181, 14363, 2513, 4.01052e+06, nan
39056, 6825, 2507, 28082, 14752, 2507, 4.01052e+06, nan
39091, 6849, 2521, 28179, 14512, 2522, 4.01052e+06, nan
39126, 6835, 2523, 28159, 14354, 2523, 4.01052e+06, nan
39162, 6828, 2513, 28201, 14252, 2513, 4.01052e+06, nan
39196, 6806, 2482, 28125, 14377, 2482, 4.01052e+06, nan
39232, 6816, 2492, 28165, 14389, 2492, 4.01052e+06, nan
39268, 6814, 2503, 28219, 14332, 2503, 4.01052e+06, nan
39303, 6818, 2507, 28180, 14304, 2507, 4.01052e+06, nan
39337, 6843, 2503, 28186, 14391, 2503, 4.01043e+06, nan
39373, 6860, 2496, 28268, 14389, 2496, 4.01043e+06, nan
39409, 6858, 2491, 28255, 14293, 2491, 4.01043e+06, nan
39443, 6843, 2502, 28203, 14692, 2502, 4.01043e+06, nan
39478, 6875, 2492, 28278, 14380, 2492, 4.01043e+06, nan
39515, 6856, 2490, 28208, 14493, 2490, 4.01043e+06, nan
39550, 6898, 2493, 28280, 14317, 2493, 4.01033e+06, nan
39585, 6920, 2493, 28221, 14341, 2493, 4.01033e+06, nan
39620, 6859, 2479, 28066, 14760, 2479, 4.01033e+06, nan
39655, 6872, 2478, 28129, 14412, 2478, 4.01033e+06, nan
39690, 6855, 2487, 28138, 14308, 2487, 4.01033e+06, nan
39725, 6837, 2494, 28080, 14785, 2494, 4.01033e+06, nan
39760, 6861, 2504, 28219, 14404, 2504, 4.01033e+06, nan
39796, 6862, 2503, 28233, 14305, 2503, 4.01033e+06, nan
39831, 6866, 2501, 28228, 14307, 2501, 4.01028e+06, nan
39866, 6877, 2487, 28110, 14746, 2487, 4.01023e+06, nan
39902, 6898, 2506, 28107, 14632, 2506, 4.01023e+06, nan
39937, 6841, 2519, 28139, 14397, 2519, 4.0102e+06, nan
39972, 6819, 2520, 28164, 14292, 2520, 4.0102e+06, nan
39983, 6794, 2506, 28132, 14766, 2506, 4.0102e+06, nan
39998, 6805, 2511, 28149, 14724, 2511, 4.0102e+06, nan
40001, 6803, 2508, 28144, 14759, 2508, 4.0102e+06, nan
40032, 6796, 2529, 28189, 14453, 2529, 4.0102e+06, nan
40068, 6798, 2529, 28218, 14338, 2529, 4.0102e+06, nan
40104, 6828, 2528, 28201, 14645, 2528, 4.0102e+06, nan
40139, 6792, 2494, 28036, 15058, 2494, 4.0102e+06, nan
40174, 6800, 2498, 28040, 14557, 2498, 4.01015e+06, nan
40211, 6798, 2483, 27994, 14793, 2483, 4.01015e+06, nan
40246, 6797, 2495, 28043, 14461, 2496, 4.01012e+06, nan
40281, 6796, 2501, 28094, 14313, 2502, 4.01012e+06, nan
40317, 6811, 2500, 28119, 14110, 2501, 4.01012e+06, nan
40353, 6821, 2510, 28225, 13999, 2511, 4.01012e+06, nan
40388, 6782, 2489, 28156, 14486, 2490, 4.01012e+06, nan
40423, 6854, 2488, 28279, 14176, 2489, 4.01012e+06, nan
40460, 6869, 2486, 28149, 14744, 2487, 4.01012e+06, nan
40496, 6836, 2513, 28247, 14625, 2514, 4.01012e+06, nan
40537, 6827, 2521, 28363, 14408, 2522, 4.01012e+06, nan
40568, 6854, 2513, 28313, 14697, 2514, 4.01012e+06, nan
40604, 6829, 2519, 28300, 14648, 2520, 4.01007e+06, nan
40639, 6859, 2515, 28356, 14263, 2516, 4.01002e+06, nan
40675, 6871, 2525, 28326, 14274, 2526, 4.00993e+06, nan
40710, 6806, 2526, 28316, 14040, 2527, 4.00993e+06, nan
40747, 6791, 2512, 28352, 14270, 2513, 4.00993e+06, nan
40783, 6741, 2522, 28320, 14362, 2523, 4.00993e+06, nan
40818, 6735, 2546, 28307, 14334, 2547, 4.00993e+06, nan
40855, 6745, 2530, 28261, 14300, 2531, 4.00993e+06, nan
40891, 6743, 2540, 28266, 14428, 2541, 4.00993e+06, nan
40927, 6751, 2517, 28220, 14492, 2518, 4.00993e+06, nan
40962, 6730, 2522, 28198, 14448, 2523, 4.00993e+06, nan
40999, 6738, 2530, 28177, 14764, 2531, 4.00993e+06, nan
41002, 6735, 2517, 28184, 14699, 2518, 4.00993e+06, nan
41034, 6708, 2512, 28236, 14522, 2513, 4.00993e+06, nan
41070, 6681, 2513, 28210, 14494, 2514, 4.00993e+06, nan
41106, 6673, 2512, 28193, 14555, 2513, 4.00994e+06, nan
41142, 6677, 2523, 28203, 14514, 2524, 4.00994e+06, nan
41178, 6692, 2517, 28231, 14503, 2518, 4.00994e+06, nan
41214, 6651, 2510, 28167, 14592, 2511, 4.00994e+06, nan
41251, 6643, 2507, 28223, 14682, 2508, 4.00994e+06, nan
41287, 6651, 2519, 28275, 14643, 2520, 4.00994e+06, nan
41323, 6648, 2505, 28244, 14552, 2506, 4.00994e+06, nan
41359, 6648, 2496, 28214, 14417, 2497, 4.00994e+06, nan
41396, 6594, 2490, 28106, 14869, 2491, 4.00994e+06, nan
41432, 6624, 2500, 28124, 14944, 2501, 4.00994e+06, nan
41468, 6609, 2485, 28105, 14821, 2486, 4.00994e+06, nan
41504, 6612, 2485, 28111, 14786, 2486, 4.00994e+06, nan
41541, 6667, 2493, 28171, 14123, 2494, 4.00994e+06, nan
41577, 6711, 2483, 28124, 14275, 2484, 4.00994e+06, nan
41612, 6662, 2495, 27983, 14808, 2496, 4.00994e+06, nan
41649, 6664, 2505, 28031, 14475, 2506, 4.00994e+06, nan
41685, 6673, 2510, 28027, 14458, 2511, 4.00994e+06, nan
41720, 6673, 2499, 27987, 14920, 2500, 4.00994e+06, nan
41755, 6722, 2515, 28052, 14648, 2517, 4.00994e+06, nan
41792, 6657, 2513, 27985, 15051, 2513, 4.00994e+06, nan
41827, 6669, 2507, 28095, 14798, 2507, 4.00994e+06, nan
41863, 6661, 2520, 28093, 14769, 2520, 4.0099e+06, nan
41898, 6649, 2521, 28097, 14463, 2521, 4.00986e+06, nan
41935, 6703, 2528, 28187, 14660, 2528, 4.00986e+06, nan
41970, 6767, 2513, 28274, 14636, 2513, 4.00986e+06, nan
42001, 6804, 2490, 28227, 14776, 2490, 4.00986e+06, nan
42006, 6782, 2493, 28216, 14607, 2493, 4.00986e+06, nan
42042, 6800, 2505, 28176, 14643, 2505, 4.00986e+06, nan
42078, 6777, 2490, 28152, 14637, 2490, 4.00986e+06, nan
42113, 6765, 2485, 28013, 14931, 2485, 4.00986e+06, nan
42148, 6779, 2502, 28069, 14441, 2502, 4.00986e+06, nan
42184, 6761, 2497, 28121, 14670, 2497, 4.00986e+06, nan
42220, 6775, 2517, 28107, 14807, 2517, 4.00986e+06, nan
42256, 6809, 2506, 28239, 14618, 2506, 4.00986e+06, nan
42291, 6855, 2513, 28226, 14623, 2513, 4.00986e+06, nan
42327, 6885, 2509, 28235, 14464, 2509, 4.00986e+06, nan
42363, 6879, 2491, 28203, 14671, 2491, 4.00986e+06, nan
42398, 6872, 2474, 28089, 15066, 2474, 4.00986e+06, nan
42433, 6884, 2471, 28108, 14658, 2471, 4.00986e+06, nan
42470, 6827, 2447, 27952, 14993, 2447, 4.00986e+06, nan
42505, 6830, 2454, 28029, 14529, 2454, 4.00986e+06, nan
42541, 6802, 2456, 27959, 14579, 2456, 4.00986e+06, nan
42577, 6773, 2466, 27917, 14689, 2466, 4.00986e+06, nan
42613, 6786, 2467, 27997, 14547, 2467, 4.00986e+06, nan
42648, 6807, 2490, 27971, 14434, 2490, 4.00986e+06, nan
42684, 6861, 2487, 27913, 14607, 2487, 4.00986e+06, nan
42720, 6896, 2494, 27934, 14500, 2494, 4.00986e+06, nan
42755, 6786, 2479, 27822, 14982, 2479, 4.00986e+06, nan
42791, 6753, 2476, 27793, 14901, 2476, 4.00986e+06, nan
42826, 6762, 2484, 27836, 14455, 2484, 4.00986e+06, nan
42863, 6747, 2482, 27795, 14944, 2482, 4.00986e+06, nan
42898, 6754, 2487, 27851, 14672, 2487, 4.00986e+06, nan
42934, 6753, 2493, 27868, 14618, 2493, 4.00986e+06, nan
42970, 6763, 2472, 27885, 14638, 2472, 4.00986e+06, nan
43001, 6751, 2474, 27805, 14966, 2474, 4.00986e+06, nan
43006, 6759, 2468, 27878, 14556, 2468, 4.00986e+06, nan
43042, 6743, 2461, 27877, 14584, 2461, 4.00986e+06, nan
43078, 6709, 2472, 27885, 14603, 2472, 4.00986e+06, nan
43114, 6699, 2493, 27981, 14487, 2493, 4.00986e+06, nan
43150, 6743, 2500, 28034, 14504, 2500, 4.00986e+06, nan
43185, 6759, 2502, 27958, 14500, 2502, 4.00986e+06, nan
43220, 6748, 2485, 27943, 14983, 2485, 4.00986e+06, nan
43257, 6727, 2501, 27977, 14583, 2501, 4.0098e+06, nan
43293, 6724, 2492, 27945, 14374, 2492, 4.0098e+06, nan
43328, 6691, 2489, 27868, 14785, 2489, 4.0098e+06, nan
43363, 6747, 2505, 27974, 14508, 2505, 4.0098e+06, nan
43400, 6734, 2500, 27876, 15091, 2500, 4.0098e+06, nan
43435, 6739, 2494, 27947, 14598, 2494, 4.0098e+06, nan
43471, 6753, 2491, 27976, 14561, 2491, 4.0098e+06, nan
43507, 6768, 2494, 27961, 14575, 2494, 4.00979e+06, nan
43542, 6742, 2507, 27962, 14275, 2507, 4.0098e+06, nan
43578, 6714, 2490, 27912, 14369, 2490, 4.00979e+06, nan
43614, 6702, 2494, 27940, 14410, 2494, 4.00979e+06, nan
43650, 6695, 2487, 27932, 14324, 2487, 4.00979e+06, nan
43686, 6687, 2509, 27905, 14390, 2509, 4.00979e+06, nan
43721, 6668, 2497, 27788, 14914, 2497, 4.00979e+06, nan
43757, 6653, 2485, 27751, 14893, 2485, 4.00979e+06, nan
43793, 6687, 2485, 27845, 14658, 2485, 4.00979e+06, nan
43828, 6725, 2485, 27964, 14352, 2485, 4.00979e+06, nan
43864, 6736, 2484, 27971, 14451, 2484, 4.00979e+06, nan
43900, 6737, 2471, 27961, 14286, 2471, 4.00979e+06, nan
43936, 6702, 2473, 27911, 14426, 2473, 4.00979e+06, nan
43971, 6672, 2470, 27863, 14361, 2470, 4.00975e+06, nan
44002, 6664, 2465, 27820, 14428, 2465, 4.00973e+06, nan
44006, 6643, 2457, 27750, 14784, 2457, 4.00973e+06, nan
44043, 6634, 2475, 27831, 14390, 2475, 4.00973e+06, nan
44079, 6625, 2477, 27808, 14267, 2477, 4.00973e+06, nan
44115, 6650, 2491, 27801, 14334, 2491, 4.00973e+06, nan
44150, 6653, 2481, 27715, 14898, 2481, 4.00973e+06, nan
44186, 6630, 2479, 27680, 14918, 2479, 4.00973e+06, nan
44222, 6634, 2483, 27699, 14902, 2483, 4.00973e+06, nan
44258, 6609, 2461, 27709, 14835, 2461, 4.00973e+06, nan
44294, 6590, 2473, 27678, 14826, 2473, 4.00973e+06, nan
44330, 6619, 2482, 27698, 14926, 2482, 4.00973e+06, nan
44366, 6606, 2489, 27714, 14893, 2489, 4.00973e+06, nan
44401, 6658, 2502, 27882, 14570, 2502, 4.00973e+06, nan
44438, 6637, 2496, 27827, 14905, 2496, 4.00973e+06, nan
44473, 6646, 2489, 27868, 14676, 2489, 4.00973e+06, nan
44509, 6662, 2488, 27847, 14555, 2488, 4.00973e+06, nan
44544, 6673, 2491, 27881, 14371, 2491, 4.00973e+06, nan
44581, 6641, 2491, 27846, 14627, 2491, 4.00973e+06, nan
44617, 6668, 2479, 27829, 14583, 2479, 4.00962e+06, nan
44652, 6686, 2474, 27876, 14539, 2474, 4.00962e+06, nan
44688, 6695, 2481, 27902, 14557, 2481, 4.00941e+06, nan
44724, 6699, 2486, 27862, 14643, 2486, 4.00941e+06, nan
44759, 6690, 2473, 27823, 14980, 2473, 4.00936e+06, nan
44795, 6689, 2460, 27853, 14946, 2460, 4.00936e+06, nan
44832, 6703, 2477, 27924, 14550, 2477, 4.00936e+06, nan
44867, 6660, 2475, 27791, 15107, 2475, 4.00936e+06, nan
44903, 6658, 2477, 27803, 15101, 2477, 4.00926e+06, nan
44938, 6680, 2483, 27922, 14736, 2483, 4.00926e+06, nan
44975, 6681, 2478, 27872, 15099, 2478, 4.00926e+06, nan
45001, 6696, 2497, 27942, 14808, 2497, 4.00926e+06, nan
45010, 6707, 2491, 27953, 14749, 2491, 4.00926e+06, nan
45018, 6726, 2496, 27976, 14647, 2496, 4.00926e+06, nan
45034, 6732, 2486, 27973, 14740, 2486, 4.00926e+06, nan
45068, 6711, 2479, 27861, 15059, 2479, 4.00926e+06, nan
45104, 6706, 2469, 27855, 14853, 2469, 4.00926e+06, nan
45139, 6700, 2485, 27941, 14586, 2485, 4.00926e+06, nan
45175, 6746, 2469, 27960, 14325, 2469, 4.00926e+06, nan
45211, 6763, 2464, 27960, 14305, 2464, 4.00926e+06, nan
45246, 6768, 2475, 27970, 14195, 2475, 4.00926e+06, nan
45282, 6790, 2475, 28000, 14355, 2475, 4.00926e+06, nan
45317, 6797, 2476, 27928, 14842, 2476, 4.00926e+06, nan
45352, 6813, 2473, 27968, 14534, 2473, 4.00921e+06, nan
45387, 6829, 2499, 28016, 14418, 2499, 4.00916e+06, nan
45424, 6825, 2493, 28055, 14626, 2493, 4.00913e+06, nan
45458, 6810, 2487, 27978, 14742, 2487, 4.00913e+06, nan
45493, 6821, 2474, 28146, 14336, 2474, 4.00913e+06, nan
45528, 6789, 2480, 28062, 14249, 2480, 4.00913e+06, nan
45564, 6787, 2481, 28049, 14438, 2481, 4.00913e+06, nan
45599, 6773, 2468, 27960, 14799, 2468, 4.00913e+06, nan
45635, 6786, 2480, 28032, 14786, 2480, 4.00913e+06, nan
45670, 6773, 2471, 28085, 14454, 2471, 4.00913e+06, nan
45706, 6758, 2475, 28107, 14323, 2475, 4.00913e+06, nan
45742, 6772, 2474, 28063, 14447, 2474, 4.00913e+06, nan
45777, 6727, 2482, 27979, 14426, 2482, 4.00913e+06, nan
45814, 6712, 2459, 27944, 14474, 2459, 4.00913e+06, nan
45849, 6723, 2473, 27977, 14254, 2473, 4.00913e+06, nan
45884, 6757, 2462, 27898, 14748, 2462, 4.00913e+06, nan
45919, 6766, 2446, 27897, 14360, 2446, 4.00913e+06, nan
45955, 6771, 2447, 27873, 14323, 2447, 4.00908e+06, nan
45991, 6796, 2442, 27831, 14410, 2442, 4.00903e+06, nan
46002, 6826, 2454, 27899, 14152, 2454, 4.00903e+06, nan
46026, 6788, 2454, 27880, 14069, 2454, 4.00903e+06, nan
46062, 6762, 2452, 27852, 14193, 2452, 4.00903e+06, nan
46098, 6763, 2456, 27880, 14101, 2456, 4.00903e+06, nan
46134, 6808, 2454, 27870, 14054, 2454, 4.00903e+06, nan
46169, 6771, 2435, 27783, 14632, 2435, 4.00903e+06, nan
46205, 6705, 2436, 27698, 14715, 2436, 4.00894e+06, nan
46241, 6751, 2443, 27763, 14646, 2443, 4.00894e+06, nan
46276, 6760, 2465, 27828, 14456, 2465, 4.00894e+06, nan
46312, 6744, 2461, 27844, 14404, 2461, 4.00894e+06, nan
46348, 6700, 2445, 27815, 14399, 2445, 4.00894e+06, nan
46384, 6697, 2432, 27707, 14433, 2432, 4.00894e+06, nan
46420, 6672, 2430, 27692, 14229, 2430, 4.00894e+06, nan
46456, 6705, 2459, 27736, 14290, 2459, 4.00894e+06, nan
